,videoID,author,published_at,updated_at,like_count,text
112,kcEbA1JXyQM,@playerzero2236,2023-02-23T16:53:16Z,2023-02-23T16:53:16Z,0,She&#39;s gorgeous
113,kcEbA1JXyQM,@seanlu1254,2023-02-22T10:37:41Z,2023-02-22T10:37:41Z,0,AI is overrated. The only practical usage of it for the next a few year may just be in the field of smarter search engine
114,qiLyDmvjdNM,@urimtefiki226,2023-05-18T15:54:02Z,2023-05-18T15:54:02Z,0,Respect the intellectual property rights.
115,7devgjUP2pY,@zxrbix7055,2020-12-17T02:01:43Z,2020-12-17T02:03:32Z,8,"Mr. Roach from Laurel Park Elementary School in Car, North Carolina. We also liked and Subscribed. Merry Christmas in advance!!"
116,7devgjUP2pY,@lindsayrizzo9890,2020-12-16T18:03:45Z,2020-12-16T18:03:45Z,10,"Hey Carl! We here at Fort Myers High School love you! We look forward to hearing you every class! Thank you for informing us of the daily news. Please shout us out, it would mean the world! - Fort Myers High School"
117,7devgjUP2pY,@kxwxq1646,2020-12-17T01:48:37Z,2020-12-17T01:48:37Z,6,Brusly Middle School!! We watch everyday! Thanks Carl and the Crew
118,7devgjUP2pY,@lilp4nd447,2020-12-16T19:26:17Z,2020-12-16T23:41:36Z,3,Millennial tech middle school from san Diego my science teacher makes us watch CNN 10 every day and it&#39;s very entertaining its get our brains ready to start working on some class work
119,7devgjUP2pY,@itztaye,2021-01-14T19:17:26Z,2021-01-14T19:17:26Z,0,"pls notice rudyard high school in michigan, teachers work very hard as well with the students especially with all this covid stuff going on, we watch you every day! a shoutout would mean a lot to us :)"
120,7devgjUP2pY,@tacticalheadlampwithstrap3184,2021-04-17T13:40:41Z,2021-04-17T13:40:41Z,3,Some parents will still want their kids out of the house. But I think the management will want to get rid of teachers. Class rooms will probably have AI that will teach each individual student at their own pace. Or they can learn at home too. If they want. I think it would be no more “screen time” than the average tech worker. As long as bias can be kept out of the programming. I think the teaching profession’s days are numbered. With no new teachers being minted. I think the power of the teacher unions will decline.
121,7devgjUP2pY,@zxrbix7055,2020-12-17T00:20:58Z,2020-12-17T00:20:58Z,8,"Mr. Roach from Laurel Park Elementary School in Car, North Carolina. Merry Christmas in advance!!"
122,7devgjUP2pY,@siennalee2083,2020-12-16T18:55:00Z,2020-12-16T18:55:00Z,1,This is a student from Pewaukee Pirates Middle School! We love watching CNN 10! Also my teacher has a mouse pad with you on it!
123,7devgjUP2pY,@aaliyaha8974,2020-12-16T19:21:54Z,2020-12-16T19:21:54Z,3,"Santa Fe Elementary from Peoria, Arizona please!"
124,7devgjUP2pY,@annstyles5459,2020-12-16T17:01:34Z,2020-12-16T17:02:01Z,3,Hamilton county high school in jasper Florida will be a good Christmas gift if you shouted out our school
125,7devgjUP2pY,@Kay-qs4mg,2020-12-16T21:50:00Z,2020-12-16T21:50:00Z,0,"Hello CNN10! I&#39;m from Old Lyme, Connecticut and I&#39;m rooting for you guys to choose Lyme Old-Lyme Wildcats for tomorrow&#39;s show, of you do one. One of our favorite things about CNN10, is the puns Carl Azuz makes at the end, we love them! We love how you guys make about three topics each day because it&#39;s enough to take in and realize what&#39;s going on in the world each day. Thank you!!!"
126,7devgjUP2pY,@FreshCaleb23525,2020-12-17T01:32:28Z,2020-12-17T01:32:28Z,1,Hello Carl I am from Pisgah forest elementary and my students love watching your channel we watch it every morning
127,7devgjUP2pY,@hi.im.idania8075,2020-12-17T03:42:14Z,2020-12-17T03:42:14Z,1,"Hello from La Serna High School from Whittier, California!!! I&#39;m in the Senior class of 2021!! We watch CNN10 in class every Friday. Much appreciation if you give us a shout out this Friday. All we want for Christmas is a Friday shout-out &lt;3"
128,7devgjUP2pY,@notjazmin7163,2020-12-16T21:05:39Z,2020-12-16T21:05:39Z,0,"Wedgwood Middle from Fort Worth, Texas!!! Subscribed and turned on notifications, let’s go warriors!!!"
129,7devgjUP2pY,@danicasims8747,2020-12-17T01:27:50Z,2020-12-17T01:27:50Z,0,"Hi again CNN10, we are watching from Jenks West Intermediate in Jenks Oklahoma, we love you guys so much! we watch you every day, Thank you for keeping us informed. please give a shout out!"
130,7devgjUP2pY,@aaliyaha8974,2020-12-16T19:17:49Z,2020-12-16T19:17:49Z,1,Santa Fe Elementary from Arizona watches your videos every Wednesday!!!
131,7devgjUP2pY,@hi.im.idania8075,2020-12-16T18:19:07Z,2020-12-16T18:19:07Z,1,"Hello from La Serna High School from Whittier, California!!! We watch CNN10 in class every Friday. Much appreciation if you give us a shout out this Friday"
132,7devgjUP2pY,@juliawalunga7985,2020-12-19T10:36:23Z,2020-12-19T10:36:23Z,0,Thank you carl
133,7devgjUP2pY,@albertjackinson,2020-12-16T18:07:20Z,2020-12-16T18:07:20Z,0,Now THAT is the future of education! We finally have a way of tailoring education to each students&#39; needs. I sense a big evolution on our hands...
134,7devgjUP2pY,@Viewpoint314,2022-12-20T07:34:55Z,2022-12-20T07:34:55Z,1,"How AI will not destroy your kids&#39; future:<br><br>As the use of artificial intelligence (AI) becomes more prevalent in society, there is often a fear that it will lead to the displacement of jobs and the erosion of traditional ways of life. While it is true that AI will bring about some changes and challenges, it is important to recognize that it also has the potential to create new opportunities and to improve our lives in many ways.<br><br>One reason to be comfortable that AI will not destroy your kids&#39; future is that it will create new job opportunities. While AI may automate certain tasks, it will also create new industries and new types of jobs that require higher-level skills and creativity. These jobs will likely be in areas such as AI research and development, data analysis, and software engineering, and they will require a strong foundation in math, science, and computer science. By investing in your kids&#39; education and encouraging them to pursue these types of careers, you can help to prepare them for the future and set them up for success.<br><br>Another reason to be comfortable that AI will not destroy your kids&#39; future is that it has the potential to improve our lives in many ways. AI can help to solve complex problems, improve healthcare, and make our lives more convenient and efficient. By embracing AI and its benefits, we can create a brighter, more prosperous future for ourselves and for future generations.<br><br>In conclusion, while AI will bring about some changes and challenges, it is important to recognize that it also has the potential to create new opportunities and to improve our lives in many ways. By investing in your kids&#39; education and embracing the benefits of AI, you can help to prepare them for the future and set them up for success."
135,7devgjUP2pY,@markwillentdion,2023-04-05T07:17:35Z,2023-04-05T07:17:35Z,0,Teacher earth
136,7devgjUP2pY,@Lucy-qr8uq,2020-12-17T02:43:03Z,2020-12-17T02:43:03Z,0,Hi! My school is Coeur D’ Alene Charter Academy in Coeur D’ Alene Idaho! We watch your videos everyday and my classmates and I would love to be mentioned :)
137,7devgjUP2pY,@aiyt_teacher,2023-11-09T08:30:21Z,2023-11-09T08:30:21Z,1,"yes, it is"
138,7devgjUP2pY,@LegendzYTOfficial,2024-04-01T10:46:12Z,2024-04-01T10:46:12Z,0,"My school in Philippines said if AI can teach us sooner,So i kinda think what if our brains loose control with real life?"
139,7devgjUP2pY,@jabredaley442,2020-12-16T18:58:54Z,2020-12-16T18:58:54Z,0,"We watch your videos everyday , here in Ms. Maritza&#39;s class at South Florida Autism Charter School in Miami Florida !"
140,7devgjUP2pY,@jabredaley442,2020-12-16T18:57:23Z,2020-12-16T18:57:23Z,0,"We watch your videos everyday , here in Ms. Maritza&#39;s class at South Florida Autism Charter School in Miami Florida ."
141,7devgjUP2pY,@jailtaxii1999,2020-12-17T17:31:48Z,2020-12-17T17:31:48Z,0,North saanich middle school
142,7devgjUP2pY,@carolcharoo6006,2024-02-15T20:19:19Z,2024-02-15T20:19:19Z,0,👏🏼👏🏼👏🏼👏🏼👏🏼
143,7devgjUP2pY,@madisongentry8861,2020-12-16T17:17:47Z,2020-12-16T17:17:47Z,0,Northmont middle school students would really appreciate it
144,7devgjUP2pY,@leolarson5795,2020-12-16T21:04:06Z,2020-12-16T21:04:06Z,0,"Thank you guys for making this video! Please shout out Albion Middle School in Sandy, Utah!"
145,7devgjUP2pY,@alexandrafox7799,2020-12-16T20:53:23Z,2020-12-16T20:53:23Z,1,McKamy Middle School in Flower Mound Texas! I’ve been watching Carl Azus since 3rd grade(2015) and I’d really appreciate for y’all to give us a shoutout. And who ever makes those puns is awesome. I love thoseee
146,7devgjUP2pY,@audreymedley5264,2020-12-21T01:01:24Z,2020-12-21T01:01:24Z,0,magothy river middle
147,7devgjUP2pY,@its_eli2033,2020-12-16T20:39:57Z,2020-12-16T20:39:57Z,1,"Northeast Middle School, Midland,MI, home of the Vikings"
148,7devgjUP2pY,@TosaDeac,2020-12-16T19:37:15Z,2020-12-16T19:37:15Z,0,"Hi Mr. Azuz, my teacher, Mr. Serfort from Asa Clark Middle school in Pewaukee Wisconsin, my classmates, and we really like watching CNN 10 and we watch it every day and we would really appreciate it if you shout our school out!"
149,7devgjUP2pY,@bystealth5553,2020-12-16T17:45:31Z,2020-12-16T17:45:31Z,0,If anything 2020 has shown us is that we learn best person to person.  Corporeal and relational trumps technological every time; it is a timeless truth.  <br><br>Miller Homeschool Connections in Dayton Ohio
150,7devgjUP2pY,@naydelinmartinezamaro5075,2020-12-16T18:31:21Z,2020-12-16T18:31:21Z,1,"Hi from La serna High School in  Whittier, California! We watch CNN 10 every Friday. Can you give us a shout-out this Friday before winter break 😊💞"
151,7devgjUP2pY,@nolanblackwell1355,2020-12-17T02:19:45Z,2020-12-17T02:19:45Z,1,Can u plz do Rising Star Middle School in Fayetteville Georgia
152,7devgjUP2pY,@sarahhillard300,2020-12-16T19:32:18Z,2020-12-16T19:32:18Z,0,MILLENNIAL TECH MIDDLE SCHOOL LOVES CNN 10 !!! ESPECIALLY MS. HILLARD&#39;S SCIENCE CLASSES!! AND WE LOVE CARL &amp; VAN JONES!
153,7devgjUP2pY,@emmaparker3130,2020-12-16T18:50:26Z,2020-12-16T18:50:26Z,0,"Shout out Robert’s middle school in Fulshear, TEXAS!! We watch everyday, GO CHARGERS!!!"
154,7devgjUP2pY,@patrickwondra7918,2020-12-16T21:07:41Z,2020-12-16T21:07:41Z,0,"The Royals of Fern Ridge Middle School in Elmira, Oregon are always watching CNN 10!!!  AI can never replace Carl!!!"
155,7devgjUP2pY,@firep9028,2020-12-16T18:05:31Z,2020-12-16T18:05:31Z,0,Hey Carl! We here at Thomas Mifflin.
156,7devgjUP2pY,@andycompton3534,2020-12-16T17:23:26Z,2020-12-16T17:23:26Z,0,"Pick Woodbury Central in Moville, IA! Home of the Wildcats! We have three wonderful boys, Steven, Brett, and Isaac who watch CNN10 every single day!"
157,7devgjUP2pY,@treybowling589,2020-12-17T01:30:56Z,2020-12-17T01:30:56Z,0,pittsburg community middle school we watch every day .we find the news intresting
158,7devgjUP2pY,@Ali_AlNaib,2020-12-16T20:03:23Z,2020-12-16T20:03:55Z,0,"Mr. Nielsen’s class at Achieve Charter Academy in Canton, Michigan."
159,7devgjUP2pY,@laurael1884,2020-12-17T00:56:35Z,2020-12-17T00:56:35Z,0,No humanity will never end
160,7devgjUP2pY,@myawolfberg1693,2020-12-16T18:59:39Z,2020-12-16T18:59:39Z,0,American Heritage In FL! Please! We are big fans
161,7devgjUP2pY,@jabraylngeter3462,2020-12-17T02:16:37Z,2020-12-17T02:16:37Z,0,Can u do fairforest middle School 🙏
162,7devgjUP2pY,@user-bg8mg1yy9y,2020-12-22T12:13:21Z,2020-12-22T12:13:21Z,2,"Yo dudes, am i the only korean watching cnn10? It Freaks!"
163,7devgjUP2pY,@luxisthebest2666,2020-12-16T18:32:49Z,2020-12-16T18:32:49Z,0,6TH GRADE TEACHER MS FAXEL LIONEL HAMPTON FINE PERFORMING ART SCHOOL LOCATED IN CHICAGO
164,7devgjUP2pY,@addisenbrackeen9019,2020-12-16T18:50:07Z,2020-12-16T18:50:07Z,0,"DeLand High School, DeLand, Florida, Dorcy&#39;s Senior Gov and Econ class"
165,7devgjUP2pY,@aaliyaha8974,2020-12-16T19:17:02Z,2020-12-16T19:17:02Z,2,"Shout out Santa Fe Elementary from Peoria, Arizona"
166,7devgjUP2pY,@lvqnrust8852,2020-12-17T01:51:23Z,2020-12-17T01:51:23Z,0,"Decker Middle school, Ms.Provino, 6th grade"
167,7devgjUP2pY,@eliseesparza5376,2020-12-16T22:48:15Z,2020-12-16T22:48:15Z,0,"Santa Fe high school, Santa Fe Springs,California"
168,7devgjUP2pY,@paigemilbrandt7150,2020-12-16T20:53:50Z,2020-12-16T20:53:50Z,0,"Ms. Milbrandt&#39;s 4th Grade class in Kindred, ND at Kindred Elementary School. Go Vikings!! I&#39;m a first year teacher, and we would love a shout out!"
169,7devgjUP2pY,@hahagettrolled6664,2020-12-17T01:43:07Z,2020-12-17T01:43:07Z,0,JENIFER MIDDLE SCHOOL LEWISTON IDAHO
170,7devgjUP2pY,@eliseesparza5376,2020-12-16T22:38:17Z,2020-12-16T22:38:17Z,0,"Santa Fe high school, Fe Springs,California."
171,7devgjUP2pY,@jackgirskis,2020-12-23T01:42:30Z,2020-12-23T01:42:30Z,0,Lourdes catholic school Bettendorf Iowa
172,7devgjUP2pY,@abilyngrammer7969,2020-12-17T02:30:47Z,2020-12-17T02:30:47Z,1,"Hello from Henderson High School in Henderson, Texas! 👋🏼"
173,7devgjUP2pY,@cuh95,2020-12-17T01:43:05Z,2020-12-17T01:43:05Z,0,Medford middle!!
174,7devgjUP2pY,@erniegonzalez3824,2020-12-16T17:18:40Z,2020-12-16T17:18:40Z,0,Kelvin is going crazy in the comment section
175,7devgjUP2pY,@2summergirls480,2020-12-17T01:36:59Z,2020-12-17T01:36:59Z,0,Westfield Intermediate School 6th Grade. Westfield Indiana.<br>Go Rocks!!!!!
176,7devgjUP2pY,@mayaclark370,2020-12-16T23:20:26Z,2020-12-16T23:20:26Z,0,"Lausanne Collegiate School, Memphis Tennesee"
177,7devgjUP2pY,@eliseesparza5376,2020-12-16T22:36:54Z,2020-12-16T22:36:54Z,0,"Santa Fe High school, Fe Springs, California"
178,7devgjUP2pY,@SharkByte30,2020-12-16T22:58:25Z,2020-12-16T22:58:25Z,0,Carroll middle school in Iowa
179,7devgjUP2pY,@ashleyfortune7185,2020-12-16T18:33:29Z,2020-12-16T18:33:29Z,0,Mrs.Bonkowski 2nd grade MS phildelphia neshoba central elemetry school
180,7devgjUP2pY,@cryptonitor9855,2023-02-05T09:41:39Z,2023-02-05T09:41:39Z,0,Lol monetary estimates... That is Hogwarts ffs. Thats priceless
181,7devgjUP2pY,@myawolfberg1693,2020-12-16T18:57:41Z,2020-12-16T18:57:41Z,0,American Heritage In FL! Please! We are big fansAmerican Heritage In FL! Please! We are big fans
182,7devgjUP2pY,@tiktokmashups-uy8hr,2020-12-17T01:42:05Z,2020-12-17T01:42:05Z,0,Brantley County high school in Waynesville georgia
183,7devgjUP2pY,@luxisthebest2666,2020-12-16T18:33:42Z,2020-12-16T18:33:42Z,0,LIONEL HAMPTON FINE PERFORMING ART SCHOOL LOCATED IN CHICAGO
184,7devgjUP2pY,@yohannadaniel365,2020-12-16T17:52:25Z,2020-12-16T17:52:25Z,0,Shout out to Olympic View middle school in Washington we watch your videos in class everyday
185,7devgjUP2pY,@thesextonsisters864,2020-12-16T20:50:03Z,2020-12-16T20:50:03Z,1,McKamy Middle school in Flower mound Texas!! 😎
186,7devgjUP2pY,@princesstc8059,2020-12-17T00:27:57Z,2020-12-17T00:27:57Z,0,Lincoln Nebraska Culler Middle School we watch your shows all the time
